sequenceID	num_ns	longest_n_run	num_bivalent_ambigs	num_trivalent_ambigs	num_hyphens	num_whitespace	num_other	uncorrected_illegals
EPI_ISL_417254	287	63	1	0	0	1	0	true
EPI_ISL_417255	90	2	0	0	0	1	0	true
EPI_ISL_417256	96	60	0	0	0	1	0	true
EPI_ISL_417257	341	60	1	0	0	1	0	true
EPI_ISL_417258	86	6	0	0	0	0	0	false
EPI_ISL_417259	811	70	1	0	0	0	0	false
EPI_ISL_417260	90	13	1	0	0	0	0	false
EPI_ISL_417261	4697	79	5	0	0	0	0	false
EPI_ISL_417262	287	8	0	0	0	0	0	false
EPI_ISL_417263	162	59	1	0	0	0	0	false
EPI_ISL_417264	107	8	0	0	0	0	0	false
EPI_ISL_417265	70	3	0	0	0	0	0	false
EPI_ISL_417266	88	9	1	0	0	0	0	false
EPI_ISL_417267	109	13	0	0	0	0	0	false
EPI_ISL_417268	113	46	0	0	0	0	0	false
EPI_ISL_417269	115	19	0	0	0	0	0	false
EPI_ISL_417270	110	32	0	0	0	0	0	false
EPI_ISL_417271	388	59	0	0	0	0	0	false
EPI_ISL_417272	58	58	0	0	0	0	0	false
EPI_ISL_417273	332	62	0	0	0	0	0	false
EPI_ISL_417274	713	61	1	0	0	0	0	false
EPI_ISL_417275	530	68	0	0	0	0	0	false
EPI_ISL_417276	63	52	0	0	0	0	0	false
EPI_ISL_417277	2508	77	0	0	0	0	0	false
EPI_ISL_417278	264	62	0	0	0	0	0	false
EPI_ISL_417279	115	46	0	0	0	0	0	false
EPI_ISL_417280	65	1	0	0	0	1	0	true
EPI_ISL_417281	362	67	0	0	0	1	0	true
EPI_ISL_417282	58	56	0	0	0	1	0	true
EPI_ISL_417283	99	35	0	0	0	0	0	false
EPI_ISL_417284	506	44	1	0	0	0	0	false
EPI_ISL_417285	85	52	0	0	0	2	0	true
EPI_ISL_417286	105	3	0	0	0	2	0	true
EPI_ISL_417287	164	26	0	0	0	1	0	true
EPI_ISL_417288	330	13	1	0	0	2	0	true
EPI_ISL_417289	74	62	0	0	0	1	0	true
EPI_ISL_417290	102	13	0	0	0	1	0	true
EPI_ISL_417291	103	62	0	0	0	1	0	true
EPI_ISL_417292	157	52	0	0	0	1	0	true
EPI_ISL_417293	53	51	0	0	0	1	0	true
EPI_ISL_417294	514	60	1	0	0	1	0	true
EPI_ISL_417295	94	17	0	0	0	0	0	false
EPI_ISL_417296	320	51	1	0	0	0	0	false
EPI_ISL_417297	74	4	0	0	0	0	0	false
EPI_ISL_417298	101	18	0	0	0	0	0	false
EPI_ISL_417299	95	29	0	0	0	0	0	false
EPI_ISL_417300	1717	70	0	0	0	0	0	false
EPI_ISL_417301	59	57	0	0	0	0	0	false
EPI_ISL_417302	72	58	0	0	0	0	0	false
EPI_ISL_417303	513	74	0	0	0	0	0	false
EPI_ISL_417304	560	44	0	0	0	0	0	false
EPI_ISL_417305	417	70	1	0	0	0	0	false
EPI_ISL_417306	316	56	0	0	0	0	0	false
EPI_ISL_417307	103	25	0	0	0	0	0	false
EPI_ISL_417308	753	70	1	0	0	0	0	false
EPI_ISL_417309	629	68	0	0	0	0	0	false
EPI_ISL_417310	671	70	0	0	0	0	0	false
EPI_ISL_417311	62	58	0	0	0	0	0	false
EPI_ISL_417312	62	52	1	0	0	2	0	true
EPI_ISL_417313	86	59	0	0	0	2	0	true
EPI_ISL_417314	273	51	0	0	0	0	0	false
EPI_ISL_417315	73	33	0	0	0	0	0	false
EPI_ISL_417316	5587	76	0	0	0	0	0	false
EPI_ISL_417317	141	64	0	0	0	0	0	false
EPI_ISL_417318	188	20	0	0	0	0	0	false
EPI_ISL_417319	2224	74	13	0	0	0	0	false
EPI_ISL_417320	92	48	0	0	0	0	0	false
EPI_ISL_417321	10441	77	0	0	0	0	0	false
EPI_ISL_417322	9107	77	0	0	0	0	0	false
EPI_ISL_417323	1244	74	0	0	0	0	0	false
EPI_ISL_417324	362	33	0	0	0	0	0	false
EPI_ISL_417325	1712	63	0	0	0	0	0	false
EPI_ISL_417326	6583	76	0	0	0	0	0	false
EPI_ISL_417327	3103	60	0	0	0	0	0	false
EPI_ISL_417328	4529	72	0	0	0	0	0	false
EPI_ISL_417329	6881	74	0	0	0	0	0	false
EPI_ISL_417330	72	9	0	0	0	0	0	false
EPI_ISL_417331	2845	77	0	0	0	0	0	false
EPI_ISL_417332	348	55	0	0	0	0	0	false
EPI_ISL_417333	211	19	0	0	0	0	0	false
EPI_ISL_417334	56	5	0	0	0	0	0	false
EPI_ISL_417335	108	7	0	0	0	0	0	false
EPI_ISL_417336	102	5	0	0	0	0	0	false
EPI_ISL_417337	95	5	0	0	0	0	0	false
EPI_ISL_417338	53	2	0	0	0	0	0	false
EPI_ISL_417339	94	5	0	0	0	0	0	false
EPI_ISL_417340	56	5	0	0	0	0	0	false
EPI_ISL_417341	11	11	0	0	0	0	0	false
EPI_ISL_417342	0	0	0	0	0	0	0	false
EPI_ISL_417343	8	5	0	0	0	0	0	false
EPI_ISL_417344	0	0	0	0	0	0	0	false
EPI_ISL_417345	5	2	0	0	0	0	0	false
EPI_ISL_417346	4	4	0	0	0	0	0	false
EPI_ISL_417347	0	0	1	0	0	0	0	false
EPI_ISL_417348	64	24	0	0	0	0	0	false
EPI_ISL_417349	0	0	0	0	0	0	0	false
EPI_ISL_417350	93	10	0	0	0	0	0	false
EPI_ISL_417351	6	1	0	1	0	0	0	false
EPI_ISL_417352	4	1	0	0	0	0	0	false
EPI_ISL_417353	1	1	0	0	0	0	0	false
EPI_ISL_417354	1	1	0	1	0	0	0	false
EPI_ISL_417355	111	19	0	0	0	0	0	false
EPI_ISL_417356	0	0	0	0	0	0	0	false
EPI_ISL_417357	310	32	0	0	0	0	0	false
EPI_ISL_417358	0	0	0	2	0	0	0	false
EPI_ISL_417359	0	0	0	0	0	0	0	false
EPI_ISL_417360	16	16	0	0	0	0	0	false
EPI_ISL_417361	2	2	0	0	0	0	0	false
EPI_ISL_417362	0	0	0	2	0	0	0	false
EPI_ISL_417363	0	0	0	0	0	0	0	false
EPI_ISL_417364	11	11	0	0	0	0	0	false
EPI_ISL_417365	14	9	1	0	0	0	0	false
EPI_ISL_417366	0	0	0	2	0	0	0	false
EPI_ISL_417367	5	5	0	0	0	0	0	false
EPI_ISL_417368	0	0	0	0	0	0	0	false
EPI_ISL_417369	0	0	0	2	0	0	0	false
EPI_ISL_417370	0	0	0	0	0	0	0	false
EPI_ISL_417371	5	5	0	0	0	0	0	false
EPI_ISL_417372	0	0	0	0	0	0	0	false
EPI_ISL_417373	0	0	0	2	0	0	0	false
EPI_ISL_417374	10	7	0	0	0	0	0	false
EPI_ISL_417375	267	46	0	0	0	0	0	false
EPI_ISL_417376	6	6	1	0	0	0	0	false
EPI_ISL_417377	36	24	0	0	0	0	0	false
EPI_ISL_417378	7	7	0	0	0	0	0	false
EPI_ISL_417379	0	0	0	2	0	0	0	false
EPI_ISL_417380	0	0	0	0	0	0	0	false
EPI_ISL_417381	1	1	0	0	0	0	0	false
EPI_ISL_417382	1	1	0	0	0	0	0	false
EPI_ISL_417383	0	0	0	0	0	0	0	false
EPI_ISL_417384	0	0	0	0	0	0	0	false
EPI_ISL_417385	0	0	0	0	0	0	0	false
EPI_ISL_417386	0	0	0	0	0	0	0	false
EPI_ISL_417387	0	0	0	0	0	0	0	false
EPI_ISL_417388	0	0	0	0	0	0	0	false
EPI_ISL_417389	0	0	0	0	0	0	0	false
EPI_ISL_417390	0	0	0	0	0	0	0	false
EPI_ISL_417391	0	0	0	0	0	0	0	false
EPI_ISL_417392	0	0	0	0	0	0	0	false
EPI_ISL_417393	0	0	0	0	0	0	0	false
EPI_ISL_417394	0	0	0	0	0	0	0	false
EPI_ISL_417395	0	0	0	0	0	0	0	false
EPI_ISL_417396	0	0	0	0	0	0	0	false
EPI_ISL_417397	0	0	0	0	0	0	0	false
EPI_ISL_417398	0	0	0	0	0	0	0	false
EPI_ISL_417399	0	0	0	0	0	0	0	false
EPI_ISL_417400	0	0	0	0	0	0	0	false
EPI_ISL_417401	0	0	0	0	0	0	0	false
EPI_ISL_417402	0	0	0	0	0	0	0	false
EPI_ISL_417403	0	0	0	0	0	0	0	false
EPI_ISL_417404	0	0	0	0	0	0	0	false
EPI_ISL_417405	0	0	0	0	0	0	0	false
EPI_ISL_417406	0	0	0	0	0	0	0	false
EPI_ISL_417407	0	0	0	0	0	0	0	false
EPI_ISL_417408	0	0	0	0	0	0	0	false
EPI_ISL_417409	0	0	0	0	0	0	0	false
EPI_ISL_417410	0	0	0	0	0	0	0	false
EPI_ISL_417411	0	0	0	0	0	0	0	false
EPI_ISL_417412	0	0	0	0	0	0	0	false
EPI_ISL_417413	11	1	0	0	0	0	0	false
EPI_ISL_417418	0	0	0	0	0	0	0	false
EPI_ISL_417419	0	0	0	0	0	0	0	false
EPI_ISL_417420	0	0	0	0	0	0	0	false
EPI_ISL_417421	0	0	0	0	0	0	0	false
EPI_ISL_417422	0	0	0	0	0	0	0	false
EPI_ISL_417423	0	0	0	0	0	0	0	false
EPI_ISL_417424	0	0	0	0	0	0	0	false
EPI_ISL_417425	0	0	0	0	0	0	0	false
EPI_ISL_417426	0	0	0	0	0	0	0	false
EPI_ISL_417427	0	0	0	0	0	0	0	false
EPI_ISL_417428	0	0	0	0	0	0	0	false
EPI_ISL_417429	0	0	0	0	0	0	0	false
EPI_ISL_417430	0	0	0	0	0	0	0	false
EPI_ISL_417432	973	64	0	0	0	0	0	false
EPI_ISL_417433	4295	67	0	0	0	0	0	false
EPI_ISL_417434	1425	63	0	0	0	0	0	false
EPI_ISL_417435	2969	63	0	0	0	0	0	false
EPI_ISL_417436	2575	78	0	0	0	0	0	false
EPI_ISL_417437	71	39	0	0	0	0	0	false
EPI_ISL_417438	134	30	0	0	0	0	0	false
EPI_ISL_417439	2890	79	0	0	0	0	0	false
EPI_ISL_417440	57	26	0	0	0	0	0	false
EPI_ISL_417441	554	77	0	0	0	0	0	false
EPI_ISL_417442	69	38	0	0	0	0	0	false
EPI_ISL_417443	0	0	0	0	0	0	0	false
EPI_ISL_417444	0	0	0	0	0	0	0	false
EPI_ISL_417445	0	0	0	0	0	0	0	false
EPI_ISL_417446	0	0	0	0	0	0	0	false
EPI_ISL_417447	0	0	0	0	0	0	0	false
EPI_ISL_417448	6	6	0	0	0	0	0	false
EPI_ISL_417449	2	1	0	2	0	0	0	false
EPI_ISL_417450	15	13	0	0	0	0	0	false
EPI_ISL_417451	12	9	0	0	0	0	0	false
EPI_ISL_417452	0	0	0	1	0	0	0	false
EPI_ISL_417453	1	1	0	0	0	0	0	false
EPI_ISL_417454	0	0	0	1	0	0	0	false
EPI_ISL_417455	20	13	0	0	0	0	0	false
EPI_ISL_417456	8	7	0	1	0	0	0	false
EPI_ISL_417457	121	4	0	0	0	0	0	false
EPI_ISL_417458	121	4	0	0	0	0	0	false
EPI_ISL_417459	121	4	0	0	0	0	0	false
EPI_ISL_417460	121	4	8	0	0	0	0	false
EPI_ISL_417461	121	4	0	0	0	0	0	false
EPI_ISL_417462	121	4	0	0	0	0	0	false
EPI_ISL_417463	121	4	0	0	0	0	0	false
EPI_ISL_417464	121	4	0	0	0	0	0	false
EPI_ISL_417465	121	4	0	0	0	0	0	false
EPI_ISL_417466	121	4	0	0	0	0	0	false
EPI_ISL_417467	121	4	0	0	0	0	0	false
EPI_ISL_417468	121	4	0	0	0	0	0	false
EPI_ISL_417469	9	1	2	0	0	0	0	false
EPI_ISL_417470	2	1	0	0	0	0	0	false
EPI_ISL_417471	3	1	0	0	0	0	0	false
EPI_ISL_417472	1	1	0	0	0	0	0	false
EPI_ISL_417473	9	2	2	0	0	0	0	false
EPI_ISL_417474	2	1	1	0	0	0	0	false
EPI_ISL_417475	3	1	0	0	0	0	0	false
EPI_ISL_417476	2	1	0	0	0	0	0	false
EPI_ISL_417477	2	1	1	0	0	0	0	false
EPI_ISL_417478	3	1	2	0	0	0	0	false
EPI_ISL_417479	5	2	2	0	0	0	0	false
EPI_ISL_417480	2	1	0	0	0	0	0	false
EPI_ISL_417481	283	37	0	0	0	0	0	false
EPI_ISL_417482	1239	54	0	0	0	0	0	false
EPI_ISL_417483	0	0	1	0	0	0	0	false
EPI_ISL_417484	0	0	1	0	0	0	0	false
EPI_ISL_417485	58	54	0	0	0	0	0	false
EPI_ISL_417486	0	0	2	0	0	0	0	false
EPI_ISL_417487	0	0	1	0	0	0	0	false
EPI_ISL_417488	0	0	0	0	0	0	0	false
EPI_ISL_417489	314	77	0	0	0	0	0	false
EPI_ISL_417490	440	46	0	0	0	0	0	false
EPI_ISL_417491	0	0	0	0	0	0	0	false
EPI_ISL_417492	9	1	2	0	0	0	0	false
EPI_ISL_417493	2	1	0	0	0	0	0	false
EPI_ISL_417494	3	1	0	0	0	0	0	false
EPI_ISL_417495	1	1	0	0	0	0	0	false
EPI_ISL_417496	9	2	2	0	0	0	0	false
EPI_ISL_417497	2	1	1	0	0	0	0	false
EPI_ISL_417498	3	1	0	0	0	0	0	false
EPI_ISL_417499	2	1	0	0	0	0	0	false
EPI_ISL_417500	2	1	1	0	0	0	0	false
EPI_ISL_417501	3	1	2	0	0	0	0	false
EPI_ISL_417502	5	2	2	0	0	0	0	false
EPI_ISL_417503	2	1	0	0	0	0	0	false
EPI_ISL_417504	0	0	0	0	0	0	0	false
EPI_ISL_417505	1	1	0	0	0	0	0	false
EPI_ISL_417506	0	0	0	0	0	0	0	false
EPI_ISL_417507	0	0	0	0	0	0	0	false
EPI_ISL_417508	1	1	0	0	0	0	0	false
EPI_ISL_417509	0	0	0	0	0	0	0	false
EPI_ISL_417510	0	0	0	0	0	0	0	false
EPI_ISL_417512	0	0	0	0	0	0	0	false
EPI_ISL_417513	3	1	0	0	0	0	0	false
EPI_ISL_417514	0	0	0	0	0	0	0	false
EPI_ISL_417515	1	1	0	0	0	0	0	false
EPI_ISL_417516	0	0	0	0	0	0	0	false
EPI_ISL_417517	1	1	0	0	0	0	0	false
EPI_ISL_417518	0	0	0	0	0	0	0	false
EPI_ISL_417519	0	0	0	0	0	0	0	false
EPI_ISL_417520	0	0	0	0	0	0	0	false
EPI_ISL_417521	0	0	0	0	0	0	0	false
EPI_ISL_417522	0	0	0	0	0	0	0	false
EPI_ISL_417523	0	0	0	0	0	0	0	false
EPI_ISL_417524	0	0	0	0	0	0	0	false
EPI_ISL_417525	0	0	0	0	0	0	0	false
EPI_ISL_417526	11	0	0	0	0	0	0	false
EPI_ISL_417527	2	0	2	0	0	0	0	false
EPI_ISL_417528	8	0	0	0	0	0	0	false
EPI_ISL_417529	22	0	2	0	0	0	0	false
EPI_ISL_417530	0	0	1	0	0	0	0	false
EPI_ISL_417531	16	0	0	0	0	0	0	false
EPI_ISL_417532	0	0	1	0	0	0	0	false
EPI_ISL_417533	0	0	0	0	0	0	0	false
EPI_ISL_417534	0	0	0	0	0	0	0	false
EPI_ISL_417535	283	37	0	0	0	0	0	false
EPI_ISL_417536	67	37	0	0	0	0	0	false
EPI_ISL_417537	100	37	0	0	0	0	0	false
EPI_ISL_417538	55	37	0	0	0	0	0	false
EPI_ISL_417539	142	43	0	0	0	0	0	false
EPI_ISL_417540	53	37	0	0	0	0	0	false
EPI_ISL_417541	61	36	0	0	0	0	0	false
EPI_ISL_417542	53	37	0	0	0	0	0	false
EPI_ISL_417543	66	37	0	0	0	0	0	false
EPI_ISL_417544	66	37	0	0	0	0	0	false
EPI_ISL_417545	53	37	0	0	0	0	0	false
EPI_ISL_417546	727	42	0	0	0	0	0	false
EPI_ISL_417547	2515	78	0	0	0	0	0	false
EPI_ISL_417548	53	37	0	0	0	0	0	false
EPI_ISL_417549	67	37	0	0	0	0	0	false
EPI_ISL_417550	67	37	0	0	0	0	0	false
EPI_ISL_417551	66	37	0	0	0	0	0	false
EPI_ISL_417552	107	37	0	0	0	0	0	false
EPI_ISL_417553	53	37	0	0	0	0	0	false
EPI_ISL_417554	2120	62	0	0	0	0	0	false
EPI_ISL_417555	73	37	0	0	0	0	0	false
EPI_ISL_417556	54	37	0	0	0	0	0	false
EPI_ISL_417557	66	37	0	0	0	0	0	false
EPI_ISL_417558	54	37	0	0	0	0	0	false
EPI_ISL_417559	529	64	0	0	0	0	0	false
EPI_ISL_417560	66	37	0	0	0	0	0	false
EPI_ISL_417561	47	37	0	0	0	0	0	false
EPI_ISL_417562	66	37	0	0	0	0	0	false
EPI_ISL_417563	47	37	0	0	0	0	0	false
EPI_ISL_417564	49	37	0	0	0	0	0	false
EPI_ISL_417565	58	37	0	0	0	0	0	false
EPI_ISL_417566	64	37	0	0	0	0	0	false
EPI_ISL_417567	66	37	0	0	0	0	0	false
EPI_ISL_417568	48	37	0	0	0	0	0	false
EPI_ISL_417569	67	37	0	0	0	0	0	false
EPI_ISL_417570	67	37	0	0	0	0	0	false
EPI_ISL_417571	40	36	0	0	0	0	0	false
EPI_ISL_417572	44	36	0	0	0	0	0	false
EPI_ISL_417573	66	37	0	0	0	0	0	false
EPI_ISL_417574	66	37	0	0	0	0	0	false
EPI_ISL_417575	61	37	0	0	0	0	0	false
EPI_ISL_417576	64	37	0	0	0	0	0	false
EPI_ISL_417577	49	37	0	0	0	0	0	false
EPI_ISL_417578	4081	70	0	0	0	0	0	false
EPI_ISL_417579	389	37	0	0	0	0	0	false
EPI_ISL_417580	67	37	0	0	0	0	0	false
EPI_ISL_417581	66	37	0	0	0	0	0	false
EPI_ISL_417582	67	37	0	0	0	0	0	false
EPI_ISL_417583	66	37	0	0	0	0	0	false
EPI_ISL_417584	56	37	0	0	0	0	0	false
EPI_ISL_417585	67	37	0	0	0	0	0	false
EPI_ISL_417586	54	37	0	0	0	0	0	false
EPI_ISL_417587	66	37	0	0	0	0	0	false
EPI_ISL_417588	66	37	0	0	0	0	0	false
EPI_ISL_417589	54	37	0	0	0	0	0	false
EPI_ISL_417590	66	37	0	0	0	0	0	false
EPI_ISL_417591	67	37	0	0	0	0	0	false
EPI_ISL_417592	70	37	0	0	0	0	0	false
EPI_ISL_417593	67	37	0	0	0	0	0	false
EPI_ISL_417594	67	37	0	0	0	0	0	false
EPI_ISL_417595	67	37	0	0	0	0	0	false
EPI_ISL_417596	335	58	0	0	0	0	0	false
EPI_ISL_417597	62	37	0	0	0	0	0	false
EPI_ISL_417598	73	37	0	0	0	0	0	false
EPI_ISL_417599	337	30	0	0	0	0	0	false
EPI_ISL_417600	78	37	0	0	0	0	0	false
EPI_ISL_417601	194	38	0	0	0	0	0	false
EPI_ISL_417602	67	37	0	0	0	0	0	false
EPI_ISL_417603	67	37	0	0	0	0	0	false
EPI_ISL_417604	122	37	0	0	0	0	0	false
EPI_ISL_417605	308	46	0	0	0	0	0	false
EPI_ISL_417606	572	62	0	0	0	0	0	false
EPI_ISL_417607	69	37	0	0	0	0	0	false
EPI_ISL_417608	231	57	0	0	0	0	0	false
EPI_ISL_417609	67	37	0	0	0	0	0	false
EPI_ISL_417610	91	37	0	0	0	0	0	false
EPI_ISL_417611	136	37	0	0	0	0	0	false
EPI_ISL_417612	67	37	0	0	0	0	0	false
EPI_ISL_417613	141	37	0	0	0	0	0	false
EPI_ISL_417614	87	37	0	0	0	0	0	false
EPI_ISL_417615	67	37	0	0	0	0	0	false
EPI_ISL_417616	288	32	0	0	0	0	0	false
EPI_ISL_417617	461	48	0	0	0	0	0	false
EPI_ISL_417618	67	37	0	0	0	0	0	false
EPI_ISL_417619	67	37	0	0	0	0	0	false
EPI_ISL_417620	152	37	0	0	0	0	0	false
EPI_ISL_417621	76	37	0	0	0	0	0	false
EPI_ISL_417622	67	37	0	0	0	0	0	false
EPI_ISL_417623	136	43	0	0	0	0	0	false
EPI_ISL_417624	340	54	0	0	0	0	0	false
EPI_ISL_417625	70	37	0	0	0	0	0	false
EPI_ISL_417626	66	37	0	0	0	0	0	false
EPI_ISL_417627	67	37	0	0	0	0	0	false
EPI_ISL_417628	185	37	0	0	0	0	0	false
EPI_ISL_417629	66	37	0	0	0	0	0	false
EPI_ISL_417630	67	37	0	0	0	0	0	false
EPI_ISL_417631	554	61	0	0	0	0	0	false
EPI_ISL_417632	66	37	0	0	0	0	0	false
EPI_ISL_417633	192	33	0	0	0	0	0	false
EPI_ISL_417634	66	37	0	0	0	0	0	false
EPI_ISL_417635	67	37	0	0	0	0	0	false
EPI_ISL_417636	67	37	0	0	0	0	0	false
EPI_ISL_417637	66	37	0	0	0	0	0	false
EPI_ISL_417638	319	72	0	0	0	0	0	false
EPI_ISL_417639	67	37	0	0	0	0	0	false
EPI_ISL_417640	351	18	0	0	0	0	0	false
EPI_ISL_417641	76	37	0	0	0	0	0	false
EPI_ISL_417642	77	37	0	0	0	0	0	false
EPI_ISL_417643	100	37	0	0	0	0	0	false
EPI_ISL_417644	67	37	0	0	0	0	0	false
EPI_ISL_417645	67	37	0	0	0	0	0	false
EPI_ISL_417646	230	35	0	0	0	0	0	false
EPI_ISL_417647	92	37	0	0	0	0	0	false
EPI_ISL_417648	452	40	0	0	0	0	0	false
EPI_ISL_417649	67	37	0	0	0	0	0	false
EPI_ISL_417650	91	37	0	0	0	0	0	false
EPI_ISL_417651	101	37	0	0	0	0	0	false
EPI_ISL_417652	67	37	0	0	0	0	0	false
EPI_ISL_417653	67	37	0	0	0	0	0	false
EPI_ISL_417654	67	37	0	0	0	0	0	false
EPI_ISL_417655	40	37	0	0	0	0	0	false
EPI_ISL_417656	534	54	0	0	0	0	0	false
EPI_ISL_417657	448	66	0	0	0	0	0	false
EPI_ISL_417658	793	68	0	0	0	0	0	false
EPI_ISL_417659	51	37	0	0	0	0	0	false
EPI_ISL_417660	61	37	0	0	0	0	0	false
EPI_ISL_417661	694	68	0	0	0	0	0	false
EPI_ISL_417662	241	54	0	0	0	0	0	false
EPI_ISL_417663	39	37	0	0	0	0	0	false
EPI_ISL_417664	67	37	0	0	0	0	0	false
EPI_ISL_417665	67	37	0	0	0	0	0	false
EPI_ISL_417666	55	37	0	0	0	0	0	false
EPI_ISL_417667	50	37	0	0	0	0	0	false
EPI_ISL_417668	145	37	0	0	0	0	0	false
EPI_ISL_417669	1183	54	0	0	0	0	0	false
EPI_ISL_417670	81	37	0	0	0	0	0	false
EPI_ISL_417671	9895	72	0	0	0	0	0	false
EPI_ISL_417672	66	37	0	0	0	0	0	false
EPI_ISL_417673	2025	54	0	0	0	0	0	false
EPI_ISL_417674	635	66	0	0	0	0	0	false
EPI_ISL_417675	336	66	0	0	0	0	0	false
EPI_ISL_417676	56	37	0	0	0	0	0	false
EPI_ISL_417677	40	37	0	0	0	0	0	false
EPI_ISL_417678	67	37	0	0	0	0	0	false
EPI_ISL_417679	158	68	0	0	0	0	0	false
EPI_ISL_417680	67	37	0	0	0	0	0	false
EPI_ISL_417681	42	37	0	0	0	0	0	false
EPI_ISL_417682	93	37	0	0	0	0	0	false
EPI_ISL_417683	51	37	0	0	0	0	0	false
EPI_ISL_417684	46	37	0	0	0	0	0	false
EPI_ISL_417685	66	37	0	0	0	0	0	false
EPI_ISL_417686	7748	77	0	0	0	0	0	false
EPI_ISL_417687	342	63	0	0	0	0	0	false
EPI_ISL_417688	79	37	0	0	0	0	0	false
EPI_ISL_417689	444	67	0	0	0	0	0	false
EPI_ISL_417690	66	37	0	0	0	0	0	false
EPI_ISL_417691	41	37	0	0	0	0	0	false
EPI_ISL_417692	49	37	0	0	0	0	0	false
EPI_ISL_417693	41	37	0	0	0	0	0	false
EPI_ISL_417694	76	37	0	0	0	0	0	false
EPI_ISL_417695	86	37	0	0	0	0	0	false
EPI_ISL_417696	41	37	0	0	0	0	0	false
EPI_ISL_417697	754	67	0	0	0	0	0	false
EPI_ISL_417698	41	37	0	0	0	0	0	false
EPI_ISL_417699	66	37	0	0	0	0	0	false
EPI_ISL_417700	67	37	0	0	0	0	0	false
EPI_ISL_417701	158	68	0	0	0	0	0	false
EPI_ISL_417702	89	38	0	0	0	0	0	false
EPI_ISL_417703	66	37	0	0	0	0	0	false
EPI_ISL_417704	301	66	0	0	0	0	0	false
EPI_ISL_417705	53	37	0	0	0	0	0	false
EPI_ISL_417706	66	37	0	0	0	0	0	false
EPI_ISL_417707	979	67	0	0	0	0	0	false
EPI_ISL_417708	809	61	0	0	0	0	0	false
EPI_ISL_417709	67	37	0	0	0	0	0	false
EPI_ISL_417710	1244	68	0	0	0	0	0	false
EPI_ISL_417711	63	37	0	0	0	0	0	false
EPI_ISL_417712	66	37	0	0	0	0	0	false
EPI_ISL_417713	66	37	0	0	0	0	0	false
EPI_ISL_417714	59	37	0	0	0	0	0	false
EPI_ISL_417715	66	37	0	0	0	0	0	false
EPI_ISL_417716	67	37	0	0	0	0	0	false
EPI_ISL_417717	67	37	0	0	0	0	0	false
EPI_ISL_417718	458	66	0	0	0	0	0	false
EPI_ISL_417719	6943	70	0	0	0	0	0	false
EPI_ISL_417720	67	37	0	0	0	0	0	false
EPI_ISL_417721	145	37	0	0	0	0	0	false
EPI_ISL_417722	68	37	0	0	0	0	0	false
EPI_ISL_417723	504	54	0	0	0	0	0	false
EPI_ISL_417724	66	37	0	0	0	0	0	false
EPI_ISL_417725	67	37	0	0	0	0	0	false
EPI_ISL_417726	298	54	0	0	0	0	0	false
EPI_ISL_417727	61	37	0	0	0	0	0	false
EPI_ISL_417728	47	37	0	0	0	0	0	false
EPI_ISL_417729	763	68	0	0	0	0	0	false
EPI_ISL_417730	56	37	0	0	0	0	0	false
EPI_ISL_417731	44	37	0	0	0	0	0	false
EPI_ISL_417732	52	37	0	0	0	0	0	false
EPI_ISL_417733	42	37	0	0	0	0	0	false
EPI_ISL_417734	67	37	0	0	0	0	0	false
EPI_ISL_417735	48	37	0	0	0	0	0	false
EPI_ISL_417736	67	37	0	0	0	0	0	false
EPI_ISL_417737	67	37	0	0	0	0	0	false
EPI_ISL_417738	149	37	0	0	0	0	0	false
EPI_ISL_417739	54	37	0	0	0	0	0	false
EPI_ISL_417740	64	35	0	0	0	0	0	false
EPI_ISL_417741	61	37	0	0	0	0	0	false
EPI_ISL_417742	66	37	0	0	0	0	0	false
EPI_ISL_417743	67	37	0	0	0	0	0	false
EPI_ISL_417744	66	37	0	0	0	0	0	false
EPI_ISL_417745	65	37	0	0	0	0	0	false
EPI_ISL_417746	41	37	0	0	0	0	0	false
EPI_ISL_417747	278	54	0	0	0	0	0	false
EPI_ISL_417748	67	37	0	0	0	0	0	false
EPI_ISL_417749	67	37	0	0	0	0	0	false
EPI_ISL_417750	66	37	0	0	0	0	0	false
EPI_ISL_417751	627	54	0	0	0	0	0	false
EPI_ISL_417752	67	37	0	0	0	0	0	false
EPI_ISL_417753	65	37	0	0	0	0	0	false
EPI_ISL_417754	66	37	0	0	0	0	0	false
EPI_ISL_417755	66	37	0	0	0	0	0	false
EPI_ISL_417756	8626	78	0	0	0	0	0	false
EPI_ISL_417757	41	37	0	0	0	0	0	false
EPI_ISL_417758	66	37	0	0	0	0	0	false
EPI_ISL_417759	65	37	0	0	0	0	0	false
EPI_ISL_417760	1093	54	0	0	0	0	0	false
EPI_ISL_417761	61	37	0	0	0	0	0	false
EPI_ISL_417762	74	37	0	0	0	0	0	false
EPI_ISL_417763	67	37	0	0	0	0	0	false
EPI_ISL_417764	137	48	0	0	0	0	0	false
EPI_ISL_417765	528	66	0	0	0	0	0	false
EPI_ISL_417766	67	37	0	0	0	0	0	false
EPI_ISL_417767	1754	70	0	0	0	0	0	false
EPI_ISL_417768	569	61	0	0	0	0	0	false
EPI_ISL_417769	176	37	0	0	0	0	0	false
EPI_ISL_417770	39	37	0	0	0	0	0	false
EPI_ISL_417771	46	37	0	0	0	0	0	false
EPI_ISL_417772	66	37	0	0	0	0	0	false
EPI_ISL_417773	49	37	0	0	0	0	0	false
